,HITId,tweet,sentiment,directness,annotator_sentiment,target,group
1529,1530,@bruger præcis!! som om han er baby lille fakta situation. klart dyke jeg er stadig sur lol,abusive_disrespectful,indirect,sadness_shock,origin,individual
1530,1531,Jeg spytter stadig som retard. niggas bløde rappende trikoter. -lil wayne,abusive_offensive,indirect,anger_confusion_shock_indifference_disgust,disability,special_needs
1531,1532,forstyrrende ting bitcoin retarderede lort bitcointalk.,hateful,indirect,sadness_shock,disability,special_needs
1532,1533,@bruger @bruger suppe-taker vendefrakke du får ide...,offensive,indirect,sadness_shock,other,other
1533,1534,nigger løvehjerte ønsker gud fremad nogensinde baglæns aldrig mand sige.,normal,indirect,sadness_indifference,other,other
1534,1535,fisse grine? koste 370 skide joke @url,offensive,indirect,anger_disgust,gender,women
1535,1536,neger fanden,offensive,direct,sadness_indifference,origin,individual
1536,1537,@bruger vippebar dumme spic,hateful,indirect,sadness_shock,origin,special_needs
1537,1538,Fætter laver frokost date mig: kan ikke vente se betale hver kusse,offensive,indirect,shock_indifference,other,women
1538,1539,@user @user vi har hørt 11 millioner illegale udlændinge årtier. gæt 30 millioner es @url,offensive,indirect,sadness_indifference,origin,other
1539,1540,@bruger nigga retarderet lmfaoooo gon optage så? protools iphone?,offensive,indirect,anger_confusion_shock_indifference_disgust,origin,individual
1540,1541,@user @user @user @user @user @user @user im feminazi. @url,offensive,indirect,sadness_indifference,gender,women
1541,1542,*høj ching chong* @url,offensive,indirect,anger_confusion_shock_indifference_disgust,origin,asians
1542,1543,"mand, skide retarderet, har brug for mental evaluering. Jeg har aldrig set nogen, der er besat hadefuld over for @url",hateful,direct,anger_shock,origin,special_needs
1543,1544,@bruger lmaooo kusse,abusive_hateful,indirect,anger_sadness_shock_indifference_disgust,other,women
1544,1545,@bruger california spørger numsefølelse fjols?,offensive,direct,anger_shock,sexual_orientation,special_needs
1545,1546,buh? fagot boomer musik racemæssige grænser?? episk....,fearful_abusive_disrespectful_hateful_normal,indirect,anger_disgust,origin,gay
1546,1547,@bruger @bruger kalder steder lortelande,offensive,indirect,anger_disgust,origin,refugees
1547,1548,niggas nipper retard juice.,offensive,indirect,anger_confusion_shock_indifference_disgust,origin,special_needs
1548,1549,..... swaggy retard,offensive,indirect,anger_shock,disability,special_needs
1549,1550,ikke disrespekt flag nigger.,offensive_hateful,indirect,anger_confusion_shock_indifference_disgust,origin,special_needs
1550,1551,bro tiktok skabte lort retarderede annoncer sat ig gør vil dø,offensive,indirect,anger_disgust,gender,special_needs
1551,1552,@user boutta ramte raghead dækbutik zane,offensive,indirect,anger_confusion_shock_indifference_disgust,origin,other
1552,1553,@bruger @bruger mongy humor,fearful_offensive_hateful_disrespectful_normal,indirect,confusion_fear_indifference_sadness_disgust,disability,other
1553,1554,@brugerbehov minde @bruger om en million polske immigranter oversvømmet Storbritannien sendte 23 regninger @url,offensive,indirect,confusion_sadness_shock_indifference_disgust,origin,other
1554,1555,@bruger jeg er old school. voksede fordomme som denne. pollack mick spic wop kik @url,offensive,indirect,sadness_indifference,origin,other
1555,1556,i dag asyl seks iranske flygtninge. de er frie lever liv fred rigtigt,offensive,indirect,anger_confusion_shock_indifference_disgust,origin,refugees
1556,1557,neger sagde nabiha?!?! vil endda lyde smdh...,offensive,indirect,shock_disgust,origin,women
1557,1558,verstappen dårlig start crasher twat ricciardo 1. vettel 2. @url,offensive,indirect,sadness_indifference,gender,special_needs
1558,1559,@bruger @bruger europæisk lever i øjeblikket europa. faktisk shithole gæt sl @url,offensive,indirect,indifference_disgust,origin,other
1559,1560,@bruger åh undskyld forklare smth vidste sige ved twat jeg vender tilbage,offensive,indirect,confusion_disgust,gender,women
1560,1561,"skal faste i morgen næste dag, jeg er fed kusse",fearful_abusive_hateful_disrespectful_normal,indirect,confusion_disgust,religion,other
1561,1562,grænseaffald kommer ind!!!. gå tilbage kom fra. @url,fearful_hateful,direct,anger_shock,origin,individual
1562,1563,"@bruger stick klud rundt hoved hold kæft kusse. stadig slemt nok, vi skal udholde en lortesang tyve år senere",hateful_disrespectful,direct,shock_disgust,gender,women
1563,1564,neger fase?!,offensive,direct,confusion_shock_disgust_anger_fear_indifference,origin,indian/hindu
1564,1565,@bruger @bruger @bruger 1) merkel venstreorienteret center højre kristen. 2) gebyr @url,normal,indirect,confusion_indifference,other,other
1565,1566,@bruger @bruger @bruger anal retarderet mongoloid kneppedyr fare @url,offensive,direct,confusion_indifference,disability,special_needs
1566,1567,antis: bts ligner piger ching chong (plus racistisk lort),offensive,direct,confusion_sadness_shock_indifference_disgust,origin,other
1567,1568,@bruger @bruger vil sende journalister i frontlinjen ustabil krigszone mongoloid,offensive,indirect,confusion_sadness_shock_indifference_disgust,disability,special_needs
1568,1569,@bruger kaldet kan lide coyle moyes munk laudrup & koeman daft twat. jeg er glad for klubbil @url,offensive,indirect,anger_confusion_sadness_indifference_disgust,gender,women
1569,1570,"@bruger @bruger @bruger ja føler, at højrefløjen ville ville venstreorientere @url",offensive,indirect,confusion_indifference,other,special_needs
1570,1571,mor kaldet aids-befængt bøsse gik videre! @url,hateful,indirect,confusion_indifference,sexual_orientation,indian/hindu
1571,1572,@bruger dave retarderet putting scott alexander madsenn 1 run lead put jansen w @url,abusive_offensive,direct,confusion_indifference,origin,special_needs
1572,1573,"skriv bold, der spiller nigger, vil ikke have omkring din datter nah @url",offensive,indirect,confusion_indifference,origin,refugees
1573,1574,@bruger @bruger indfødte amerikanere kaukasisk mongoloid. Næste.,offensive,indirect,shock_indifference,origin,special_needs
1574,1575,ville ligne en vinkel på det her?? @url,offensive,indirect,confusion_fear_indifference_sadness_disgust,gender,women
1575,1576,nigger bliver brød desperate tider faktisk!!! @url,offensive,indirect,indifference_disgust,origin,muslims
1576,1577,gratis? hvorfor? _ f.Kr. regeringskusse @url,offensive,indirect,confusion_fear_indifference_sadness_disgust,other,women
1577,1578,ja bs. de er venstreorienterede socialistiske demokrater indenlandske terrorister partimedlemmer hader faktum @url,offensive,indirect,anger_confusion_sadness_indifference_fear,other,left_wing_people
1578,1579,shithole country @url,offensive_hateful,indirect,anger_confusion_sadness_indifference_disgust,origin,other
1579,1580,@user @user @user stuff'er sker shitholecountries despoter anklager.,offensive,indirect,confusion_fear_indifference_sadness_disgust,origin,other
1580,1581,@bruger nae cunt enig wae,offensive,indirect,confusion_sadness_shock_indifference_disgust,gender,women
1581,1582,@bruger suppetager nr. 1 fandme mægtig falden. vide faktum gik sevilla keltiske daft. totalt toss.,offensive,indirect,anger_indifference,other,other
1582,1583,@bruger omg ching chong fundet barn :0 #pedohours,offensive,indirect,anger_confusion_fear_shock_disgust,origin,other
1583,1584,lol sagde ingen nigger tailgating år @url,offensive,indirect,anger_sadness,origin,african_descent
1584,1585,gå hjem raghead! @url,offensive,indirect,confusion_fear_indifference_sadness_disgust,religion,other
1585,1586,willy insipiyah kunstner dans grav ching chong bing bong @url,offensive_hateful,direct,anger_confusion_sadness_indifference_disgust,origin,asians
1586,1587,@bruger retard? jeps!!,offensive_hateful,indirect,confusion_indifference,disability,special_needs
1587,1588,im racistisk meget foragter ordet nigger sjove,offensive,indirect,anger_shock,origin,left_wing_people
1588,1589,mange boards kunne mongolerne hamstre mongolske horder kedede sig?nn~calvin & hobbes,offensive,indirect,anger_sadness,disability,other
1589,1590,@bruger fanden fup,offensive,indirect,anger_confusion_sadness_indifference_disgust,sexual_orientation,gay
1590,1591,@bruger se sidde tror @bruger landbrug som retard alt bliver nægtet spiller @url,offensive,indirect,anger_sadness,disability,women
1591,1592,@bruger hellige mennesker retarderede. halloween folks blod ligner skide kirsebærsirup.,offensive,indirect,confusion_fear_indifference_sadness_disgust,disability,special_needs
1592,1593,@bruger elsker ikke muslimske immigranter dumt stykke lort det kan ikke gå på gaden din idiot,abusive_offensive,direct,confusion_fear_indifference_sadness_disgust,origin,muslims
1593,1594,@bruger yup forsinket lydkvalitet. bas stor bas meget. på @url,abusive_offensive,indirect,confusion_fear_indifference_sadness_disgust,disability,special_needs
1594,1595,@bruger fucking raghead cunts,hateful,direct,confusion_fear_indifference_sadness_disgust,origin,women
1595,1596,@bruger @bruger @bruger rigtige kvinder. feminazister. nedværdigende mænd sjove ta @url,hateful_disrespectful,indirect,indifference_disgust,gender,women
1596,1597,@bruger opkald ulovlige udlændinge stemmer!,offensive_disrespectful,indirect,fear_sadness,origin,immigrants
1597,1598,@bruger @bruger @bruger tjat,fearful_abusive_offensive_hateful_disrespectful,indirect,anger_confusion_sadness_indifference_disgust,gender,special_needs
1598,1599,okay hvid,offensive,indirect,confusion_fear_indifference_sadness_disgust,origin,refugees
1599,1600,"liberale: lad os bevare regnskov, lad os redde hvaler, respekter ikke shithole-lande na @url",normal,indirect,anger_indifference,origin,special_needs
1600,1601,@bruger @bruger hej bro lad os assimilere termen mongoloid navnekaldende disres @url,offensive,indirect,confusion_fear_indifference_sadness_disgust,origin,special_needs
1601,1602,#søndag @bruger kan ikke diskutere tragisk sag #asiabibbi undrer folk mistænkelige #islam @url,offensive,indirect,anger_confusion,religion,muslims
1602,1603,@bruger @brugerfolk kommer lortelande her? - trumf nnhe @url,hateful_disrespectful,indirect,anger_confusion_sadness_indifference_disgust,origin,refugees
1603,1604,jeg spiller comp spil faktiske boller kusse 9 pandehår riot shields skal fandme gå,fearful_abusive_hateful_disrespectful_normal,indirect,anger_confusion,gender,refugees
1604,1605,@bruger fjols,offensive,indirect,anger_confusion_sadness_indifference_disgust,gender,women
1605,1606,@bruger @bruger næsten mueller tid shithole (udtryk brugt refererer 3. verdens lande)!!!,offensive_normal,indirect,confusion_indifference,origin,women
1606,1607,"ret, fordi folk, der flygtede fra lortelande, sørgede for, at pakke iphones kunne tjekke tw @url",fearful_offensive_disrespectful_hateful_normal,indirect,sadness_indifference,origin,immigrants
1607,1608,hævder håndbold james milner mongoloid,offensive,indirect,confusion_indifference,disability,special_needs
1608,1609,spurgte mor murukku .. gav retarderede man fortalte perfekt murukkus diwali,offensive,indirect,sadness_indifference,origin,other
1609,1610,2017 højreorienterede terrorangreb oversteg venstreorienterede islamiske terrorangreb. 2x mange ri @url,fearful_hateful,indirect,anger_fear_shock_indifference_sadness,origin,muslims
1610,1611,"rygsøjleløs kut, der kritiserer lande holder #mirgranthoardes kvinde voldtaget stre @url",fearful_offensive_hateful_disrespectful_normal,indirect,confusion_indifference,other,other
1611,1612,større person også resultatet ligner kusse,abusive_offensive,direct,anger_confusion_fear_shock_indifference,other,other
1612,1613,@bruger ching chong ching chong?,offensive,indirect,anger_confusion_fear_indifference_disgust,origin,hispanics
1613,1614,@user deadass har brug for noget nyt. ring til neger fortæl snyd,offensive,indirect,confusion_sadness_shock_indifference_disgust,origin,individual
1614,1615,tryna fidus penge mænd jeg er mislykket i aften gæt lugt dige godnat,abusive_offensive,indirect,anger_confusion_fear_indifference_disgust,origin,gay
1615,1616,@bruger @bruger jeg er sheffield wednesday fan lort humør du syg tøs ond bastard @bruger,offensive,indirect,confusion_indifference,other,other
1616,1617,måske lardio nigger,hateful_normal,indirect,confusion_fear_shock_indifference_disgust,origin,jews
1617,1618,queen latifah missy elliot king diana typa stilk dyke energi,offensive,indirect,sadness_shock,sexual_orientation,gay
1618,1619,sindssyge mennesker. mohammed! lol. nworld's gone nuts shithole-lande har brug for nuked! @url,offensive_hateful,indirect,confusion_sadness_indifference_disgust,origin,muslims
1619,1620,@bruger @bruger åh fedt. elsker dragon ball mand! favorit sasuke ching chong lort.,abusive_offensive,indirect,confusion_indifference,origin,individual
1620,1621,går ser rigtigt tjat bliver vidnebeskyttelse offentlig endnu større @url,offensive,indirect,sadness_fear,gender,women
1621,1622,@bruger lad retweet forbandet mongoloid,hateful,indirect,sadness_indifference,origin,special_needs
1622,1623,@bruger jeg prøver politisk korrekt muligt her. mor skide retarderet,hateful,direct,confusion_indifference,disability,special_needs
1623,1624,regler bryder skide mongoloid. simpelthen retweetet/like lort tilladt hjemmeside. twitters @url,offensive,indirect,confusion_fear_shock_indifference_disgust,origin,other
1624,1625,få fucking fat mongoloid @url,offensive,indirect,sadness_disgust,disability,special_needs
1625,1626,ta sagde ønsket kinesisk mad pige blev ved med at gentage ching chong fortalte racistisk sagde @url,offensive,indirect,confusion_indifference,origin,special_needs
1626,1627,grundet uortodokse kostkrav antal flygtninge manus,disrespectful_normal,indirect,sadness_disgust,religion,refugees
